,index,datetime,close,ticker
44408,44408,2021-05-30 20:08:00,3.45,BCP
44409,44409,2021-05-30 20:09:00,3.45,BCP
44410,44410,2021-05-30 20:10:00,3.45,BCP
44411,44411,2021-05-30 20:11:00,3.45,BCP
44412,44412,2021-05-30 20:12:00,3.45,BCP
44413,44413,2021-05-30 20:13:00,3.45,BCP
44414,44414,2021-05-30 20:14:00,3.45,BCP
44415,44415,2021-05-30 20:15:00,3.45,BCP
44416,44416,2021-05-30 20:16:00,3.45,BCP
44417,44417,2021-05-30 20:17:00,3.45,BCP
44418,44418,2021-05-30 20:18:00,3.45,BCP
44419,44419,2021-05-30 20:19:00,3.45,BCP
44420,44420,2021-05-30 20:20:00,3.45,BCP
44421,44421,2021-05-30 20:21:00,3.45,BCP
44422,44422,2021-05-30 20:22:00,3.45,BCP
44423,44423,2021-05-30 20:23:00,3.45,BCP
44424,44424,2021-05-30 20:24:00,3.45,BCP
44425,44425,2021-05-30 20:25:00,3.45,BCP
44426,44426,2021-05-30 20:26:00,3.45,BCP
44427,44427,2021-05-30 20:27:00,3.45,BCP
44428,44428,2021-05-30 20:28:00,3.45,BCP
44429,44429,2021-05-30 20:29:00,3.45,BCP
44430,44430,2021-05-30 20:30:00,3.45,BCP
44431,44431,2021-05-30 20:31:00,3.45,BCP
44432,44432,2021-05-30 20:32:00,3.45,BCP
44433,44433,2021-05-30 20:33:00,3.45,BCP
44434,44434,2021-05-30 20:34:00,3.45,BCP
44435,44435,2021-05-30 20:35:00,3.45,BCP
44436,44436,2021-05-30 20:36:00,3.45,BCP
44437,44437,2021-05-30 20:37:00,3.45,BCP
44438,44438,2021-05-30 20:38:00,3.45,BCP
44439,44439,2021-05-30 20:39:00,3.45,BCP
44440,44440,2021-05-30 20:40:00,3.45,BCP
44441,44441,2021-05-30 20:41:00,3.45,BCP
44442,44442,2021-05-30 20:42:00,3.45,BCP
44443,44443,2021-05-30 20:43:00,3.45,BCP
44444,44444,2021-05-30 20:44:00,3.45,BCP
44445,44445,2021-05-30 20:45:00,3.45,BCP
44446,44446,2021-05-30 20:46:00,3.45,BCP
44447,44447,2021-05-30 20:47:00,3.45,BCP
44448,44448,2021-05-30 20:48:00,3.45,BCP
44449,44449,2021-05-30 20:49:00,3.45,BCP
44450,44450,2021-05-30 20:50:00,3.45,BCP
44451,44451,2021-05-30 20:51:00,3.45,BCP
44452,44452,2021-05-30 20:52:00,3.45,BCP
44453,44453,2021-05-30 20:53:00,3.45,BCP
44454,44454,2021-05-30 20:54:00,3.45,BCP
44455,44455,2021-05-30 20:55:00,3.45,BCP
44456,44456,2021-05-30 20:56:00,3.45,BCP
44457,44457,2021-05-30 20:57:00,3.45,BCP
44458,44458,2021-05-30 20:58:00,3.45,BCP
44459,44459,2021-05-30 20:59:00,3.45,BCP
44460,44460,2021-05-30 21:00:00,3.45,BCP
44461,44461,2021-05-30 21:01:00,3.45,BCP
44462,44462,2021-05-30 21:02:00,3.45,BCP
44463,44463,2021-05-30 21:03:00,3.45,BCP
44464,44464,2021-05-30 21:04:00,3.45,BCP
44465,44465,2021-05-30 21:05:00,3.45,BCP
44466,44466,2021-05-30 21:06:00,3.45,BCP
44467,44467,2021-05-30 21:07:00,3.45,BCP
44468,44468,2021-05-30 21:08:00,3.45,BCP
44469,44469,2021-05-30 21:09:00,3.45,BCP
44470,44470,2021-05-30 21:10:00,3.45,BCP
44471,44471,2021-05-30 21:11:00,3.45,BCP
44472,44472,2021-05-30 21:12:00,3.45,BCP
44473,44473,2021-05-30 21:13:00,3.45,BCP
44474,44474,2021-05-30 21:14:00,3.45,BCP
44475,44475,2021-05-30 21:15:00,3.45,BCP
44476,44476,2021-05-30 21:16:00,3.45,BCP
44477,44477,2021-05-30 21:17:00,3.45,BCP
44478,44478,2021-05-30 21:18:00,3.45,BCP
44479,44479,2021-05-30 21:19:00,3.45,BCP
44480,44480,2021-05-30 21:20:00,3.45,BCP
44481,44481,2021-05-30 21:21:00,3.45,BCP
44482,44482,2021-05-30 21:22:00,3.45,BCP
44483,44483,2021-05-30 21:23:00,3.45,BCP
44484,44484,2021-05-30 21:24:00,3.45,BCP
44485,44485,2021-05-30 21:25:00,3.45,BCP
44486,44486,2021-05-30 21:26:00,3.45,BCP
44487,44487,2021-05-30 21:27:00,3.45,BCP
44488,44488,2021-05-30 21:28:00,3.45,BCP
44489,44489,2021-05-30 21:29:00,3.45,BCP
44490,44490,2021-05-30 21:30:00,3.45,BCP
44491,44491,2021-05-30 21:31:00,3.45,BCP
44492,44492,2021-05-30 21:32:00,3.45,BCP
44493,44493,2021-05-30 21:33:00,3.45,BCP
44494,44494,2021-05-30 21:34:00,3.45,BCP
44495,44495,2021-05-30 21:35:00,3.45,BCP
44496,44496,2021-05-30 21:36:00,3.45,BCP
44497,44497,2021-05-30 21:37:00,3.45,BCP
44498,44498,2021-05-30 21:38:00,3.45,BCP
44499,44499,2021-05-30 21:39:00,3.45,BCP
44500,44500,2021-05-30 21:40:00,3.45,BCP
44501,44501,2021-05-30 21:41:00,3.45,BCP
44502,44502,2021-05-30 21:42:00,3.45,BCP
44503,44503,2021-05-30 21:43:00,3.45,BCP
44504,44504,2021-05-30 21:44:00,3.45,BCP
44505,44505,2021-05-30 21:45:00,3.45,BCP
44506,44506,2021-05-30 21:46:00,3.45,BCP
44507,44507,2021-05-30 21:47:00,3.45,BCP
44508,44508,2021-05-30 21:48:00,3.45,BCP
44509,44509,2021-05-30 21:49:00,3.45,BCP
44510,44510,2021-05-30 21:50:00,3.45,BCP
44511,44511,2021-05-30 21:51:00,3.45,BCP
44512,44512,2021-05-30 21:52:00,3.45,BCP
44513,44513,2021-05-30 21:53:00,3.45,BCP
44514,44514,2021-05-30 21:54:00,3.45,BCP
44515,44515,2021-05-30 21:55:00,3.45,BCP
44516,44516,2021-05-30 21:56:00,3.45,BCP
44517,44517,2021-05-30 21:57:00,3.45,BCP
44518,44518,2021-05-30 21:58:00,3.45,BCP
44519,44519,2021-05-30 21:59:00,3.45,BCP
44520,44520,2021-05-30 22:00:00,3.45,BCP
44521,44521,2021-05-30 22:01:00,3.45,BCP
44522,44522,2021-05-30 22:02:00,3.45,BCP
44523,44523,2021-05-30 22:03:00,3.45,BCP
44524,44524,2021-05-30 22:04:00,3.45,BCP
44525,44525,2021-05-30 22:05:00,3.45,BCP
44526,44526,2021-05-30 22:06:00,3.45,BCP
44527,44527,2021-05-30 22:07:00,3.45,BCP
44528,44528,2021-05-30 22:08:00,3.45,BCP
44529,44529,2021-05-30 22:09:00,3.45,BCP
44530,44530,2021-05-30 22:10:00,3.45,BCP
44531,44531,2021-05-30 22:11:00,3.45,BCP
44532,44532,2021-05-30 22:12:00,3.45,BCP
44533,44533,2021-05-30 22:13:00,3.45,BCP
44534,44534,2021-05-30 22:14:00,3.45,BCP
44535,44535,2021-05-30 22:15:00,3.45,BCP
44536,44536,2021-05-30 22:16:00,3.45,BCP
44537,44537,2021-05-30 22:17:00,3.45,BCP
44538,44538,2021-05-30 22:18:00,3.45,BCP
44539,44539,2021-05-30 22:19:00,3.45,BCP
44540,44540,2021-05-30 22:20:00,3.45,BCP
44541,44541,2021-05-30 22:21:00,3.45,BCP
44542,44542,2021-05-30 22:22:00,3.45,BCP
44543,44543,2021-05-30 22:23:00,3.45,BCP
44544,44544,2021-05-30 22:24:00,3.45,BCP
44545,44545,2021-05-30 22:25:00,3.45,BCP
44546,44546,2021-05-30 22:26:00,3.45,BCP
44547,44547,2021-05-30 22:27:00,3.45,BCP
44548,44548,2021-05-30 22:28:00,3.45,BCP
44549,44549,2021-05-30 22:29:00,3.45,BCP
44550,44550,2021-05-30 22:30:00,3.45,BCP
44551,44551,2021-05-30 22:31:00,3.45,BCP
44552,44552,2021-05-30 22:32:00,3.45,BCP
44553,44553,2021-05-30 22:33:00,3.45,BCP
44554,44554,2021-05-30 22:34:00,3.45,BCP
44555,44555,2021-05-30 22:35:00,3.45,BCP
44556,44556,2021-05-30 22:36:00,3.45,BCP
44557,44557,2021-05-30 22:37:00,3.45,BCP
44558,44558,2021-05-30 22:38:00,3.45,BCP
44559,44559,2021-05-30 22:39:00,3.45,BCP
44560,44560,2021-05-30 22:40:00,3.45,BCP
44561,44561,2021-05-30 22:41:00,3.45,BCP
44562,44562,2021-05-30 22:42:00,3.45,BCP
44563,44563,2021-05-30 22:43:00,3.45,BCP
44564,44564,2021-05-30 22:44:00,3.45,BCP
44565,44565,2021-05-30 22:45:00,3.45,BCP
44566,44566,2021-05-30 22:46:00,3.45,BCP
44567,44567,2021-05-30 22:47:00,3.45,BCP
44568,44568,2021-05-30 22:48:00,3.45,BCP
44569,44569,2021-05-30 22:49:00,3.45,BCP
44570,44570,2021-05-30 22:50:00,3.45,BCP
44571,44571,2021-05-30 22:51:00,3.45,BCP
44572,44572,2021-05-30 22:52:00,3.45,BCP
44573,44573,2021-05-30 22:53:00,3.45,BCP
44574,44574,2021-05-30 22:54:00,3.45,BCP
44575,44575,2021-05-30 22:55:00,3.45,BCP
44576,44576,2021-05-30 22:56:00,3.45,BCP
44577,44577,2021-05-30 22:57:00,3.45,BCP
44578,44578,2021-05-30 22:58:00,3.45,BCP
44579,44579,2021-05-30 22:59:00,3.45,BCP
44580,44580,2021-05-30 23:00:00,3.45,BCP
44581,44581,2021-05-30 23:01:00,3.45,BCP
44582,44582,2021-05-30 23:02:00,3.45,BCP
44583,44583,2021-05-30 23:03:00,3.45,BCP
44584,44584,2021-05-30 23:04:00,3.45,BCP
44585,44585,2021-05-30 23:05:00,3.45,BCP
44586,44586,2021-05-30 23:06:00,3.45,BCP
44587,44587,2021-05-30 23:07:00,3.45,BCP
44588,44588,2021-05-30 23:08:00,3.45,BCP
44589,44589,2021-05-30 23:09:00,3.45,BCP
44590,44590,2021-05-30 23:10:00,3.45,BCP
44591,44591,2021-05-30 23:11:00,3.45,BCP
44592,44592,2021-05-30 23:12:00,3.45,BCP
44593,44593,2021-05-30 23:13:00,3.45,BCP
44594,44594,2021-05-30 23:14:00,3.45,BCP
44595,44595,2021-05-30 23:15:00,3.45,BCP
44596,44596,2021-05-30 23:16:00,3.45,BCP
44597,44597,2021-05-30 23:17:00,3.45,BCP
44598,44598,2021-05-30 23:18:00,3.45,BCP
44599,44599,2021-05-30 23:19:00,3.45,BCP
44600,44600,2021-05-30 23:20:00,3.45,BCP
44601,44601,2021-05-30 23:21:00,3.45,BCP
44602,44602,2021-05-30 23:22:00,3.45,BCP
44603,44603,2021-05-30 23:23:00,3.45,BCP
44604,44604,2021-05-30 23:24:00,3.45,BCP
44605,44605,2021-05-30 23:25:00,3.45,BCP
44606,44606,2021-05-30 23:26:00,3.45,BCP
44607,44607,2021-05-30 23:27:00,3.45,BCP
44608,44608,2021-05-30 23:28:00,3.45,BCP
44609,44609,2021-05-30 23:29:00,3.45,BCP
44610,44610,2021-05-30 23:30:00,3.45,BCP
44611,44611,2021-05-30 23:31:00,3.45,BCP
44612,44612,2021-05-30 23:32:00,3.45,BCP
44613,44613,2021-05-30 23:33:00,3.45,BCP
44614,44614,2021-05-30 23:34:00,3.45,BCP
44615,44615,2021-05-30 23:35:00,3.45,BCP
44616,44616,2021-05-30 23:36:00,3.45,BCP
44617,44617,2021-05-30 23:37:00,3.45,BCP
44618,44618,2021-05-30 23:38:00,3.45,BCP
44619,44619,2021-05-30 23:39:00,3.45,BCP
44620,44620,2021-05-30 23:40:00,3.45,BCP
44621,44621,2021-05-30 23:41:00,3.45,BCP
44622,44622,2021-05-30 23:42:00,3.45,BCP
44623,44623,2021-05-30 23:43:00,3.45,BCP
44624,44624,2021-05-30 23:44:00,3.45,BCP
44625,44625,2021-05-30 23:45:00,3.45,BCP
44626,44626,2021-05-30 23:46:00,3.45,BCP
44627,44627,2021-05-30 23:47:00,3.45,BCP
44628,44628,2021-05-30 23:48:00,3.45,BCP
44629,44629,2021-05-30 23:49:00,3.45,BCP
44630,44630,2021-05-30 23:50:00,3.45,BCP
44631,44631,2021-05-30 23:51:00,3.45,BCP
44632,44632,2021-05-30 23:52:00,3.45,BCP
44633,44633,2021-05-30 23:53:00,3.45,BCP
44634,44634,2021-05-30 23:54:00,3.45,BCP
44635,44635,2021-05-30 23:55:00,3.45,BCP
44636,44636,2021-05-30 23:56:00,3.45,BCP
44637,44637,2021-05-30 23:57:00,3.45,BCP
44638,44638,2021-05-30 23:58:00,3.45,BCP
44639,44639,2021-05-30 23:59:00,3.45,BCP
44640,44640,2021-05-31 00:00:00,3.45,BCP
44641,44641,2021-05-31 00:01:00,3.45,BCP
44642,44642,2021-05-31 00:02:00,3.45,BCP
44643,44643,2021-05-31 00:03:00,3.45,BCP
44644,44644,2021-05-31 00:04:00,3.45,BCP
44645,44645,2021-05-31 00:05:00,3.45,BCP
44646,44646,2021-05-31 00:06:00,3.45,BCP
44647,44647,2021-05-31 00:07:00,3.45,BCP
44648,44648,2021-05-31 00:08:00,3.45,BCP
44649,44649,2021-05-31 00:09:00,3.45,BCP
44650,44650,2021-05-31 00:10:00,3.45,BCP
44651,44651,2021-05-31 00:11:00,3.45,BCP
44652,44652,2021-05-31 00:12:00,3.45,BCP
44653,44653,2021-05-31 00:13:00,3.45,BCP
44654,44654,2021-05-31 00:14:00,3.45,BCP
44655,44655,2021-05-31 00:15:00,3.45,BCP
44656,44656,2021-05-31 00:16:00,3.45,BCP
44657,44657,2021-05-31 00:17:00,3.45,BCP
44658,44658,2021-05-31 00:18:00,3.45,BCP
44659,44659,2021-05-31 00:19:00,3.45,BCP
44660,44660,2021-05-31 00:20:00,3.45,BCP
44661,44661,2021-05-31 00:21:00,3.45,BCP
44662,44662,2021-05-31 00:22:00,3.45,BCP
44663,44663,2021-05-31 00:23:00,3.45,BCP
44664,44664,2021-05-31 00:24:00,3.45,BCP
44665,44665,2021-05-31 00:25:00,3.45,BCP
44666,44666,2021-05-31 00:26:00,3.45,BCP
44667,44667,2021-05-31 00:27:00,3.45,BCP
44668,44668,2021-05-31 00:28:00,3.45,BCP
44669,44669,2021-05-31 00:29:00,3.45,BCP
44670,44670,2021-05-31 00:30:00,3.45,BCP
44671,44671,2021-05-31 00:31:00,3.45,BCP
44672,44672,2021-05-31 00:32:00,3.45,BCP
44673,44673,2021-05-31 00:33:00,3.45,BCP
44674,44674,2021-05-31 00:34:00,3.45,BCP
44675,44675,2021-05-31 00:35:00,3.45,BCP
44676,44676,2021-05-31 00:36:00,3.45,BCP
44677,44677,2021-05-31 00:37:00,3.45,BCP
44678,44678,2021-05-31 00:38:00,3.45,BCP
44679,44679,2021-05-31 00:39:00,3.45,BCP
44680,44680,2021-05-31 00:40:00,3.45,BCP
44681,44681,2021-05-31 00:41:00,3.45,BCP
44682,44682,2021-05-31 00:42:00,3.45,BCP
44683,44683,2021-05-31 00:43:00,3.45,BCP
44684,44684,2021-05-31 00:44:00,3.45,BCP
44685,44685,2021-05-31 00:45:00,3.45,BCP
44686,44686,2021-05-31 00:46:00,3.45,BCP
44687,44687,2021-05-31 00:47:00,3.45,BCP
44688,44688,2021-05-31 00:48:00,3.45,BCP
44689,44689,2021-05-31 00:49:00,3.45,BCP
44690,44690,2021-05-31 00:50:00,3.45,BCP
44691,44691,2021-05-31 00:51:00,3.45,BCP
44692,44692,2021-05-31 00:52:00,3.45,BCP
44693,44693,2021-05-31 00:53:00,3.45,BCP
44694,44694,2021-05-31 00:54:00,3.45,BCP
44695,44695,2021-05-31 00:55:00,3.45,BCP
44696,44696,2021-05-31 00:56:00,3.45,BCP
44697,44697,2021-05-31 00:57:00,3.45,BCP
44698,44698,2021-05-31 00:58:00,3.45,BCP
44699,44699,2021-05-31 00:59:00,3.45,BCP
44700,44700,2021-05-31 01:00:00,3.45,BCP
44701,44701,2021-05-31 01:01:00,3.45,BCP
44702,44702,2021-05-31 01:02:00,3.45,BCP
44703,44703,2021-05-31 01:03:00,3.45,BCP
44704,44704,2021-05-31 01:04:00,3.45,BCP
44705,44705,2021-05-31 01:05:00,3.45,BCP
44706,44706,2021-05-31 01:06:00,3.45,BCP
44707,44707,2021-05-31 01:07:00,3.45,BCP
44708,44708,2021-05-31 01:08:00,3.45,BCP
44709,44709,2021-05-31 01:09:00,3.45,BCP
44710,44710,2021-05-31 01:10:00,3.45,BCP
44711,44711,2021-05-31 01:11:00,3.45,BCP
44712,44712,2021-05-31 01:12:00,3.45,BCP
44713,44713,2021-05-31 01:13:00,3.45,BCP
44714,44714,2021-05-31 01:14:00,3.45,BCP
44715,44715,2021-05-31 01:15:00,3.45,BCP
44716,44716,2021-05-31 01:16:00,3.45,BCP
44717,44717,2021-05-31 01:17:00,3.45,BCP
44718,44718,2021-05-31 01:18:00,3.45,BCP
44719,44719,2021-05-31 01:19:00,3.45,BCP
44720,44720,2021-05-31 01:20:00,3.45,BCP
44721,44721,2021-05-31 01:21:00,3.45,BCP
44722,44722,2021-05-31 01:22:00,3.45,BCP
44723,44723,2021-05-31 01:23:00,3.45,BCP
44724,44724,2021-05-31 01:24:00,3.45,BCP
