datetime,Close_A,Close_B,regime_A,regime_B,beta,alpha,spread,spread_mean,spread_std,z
2022-05-31 10:15:00,3.05,3.05,,,0.7098118086481826,0.7098118086481826,0.1752621749748604,0.1752621749748604,0.060300353098732364,0.0
2022-05-31 10:16:00,3.05,3.05,,,0.730890785813872,0.7307985054609436,0.08998459780674661,0.1326233863908035,0.060300353098732364,-0.7071067811865475
2022-05-31 10:17:00,3.05,3.05,,,0.7382378777660348,0.7380519744679646,0.060322498345629416,0.10852309037574548,0.05967025302406692,-0.8077825983187171
2022-05-31 10:18:00,3.05,3.05,,,0.7419967254172969,0.7417174568022125,0.04519253067503204,0.09269045045056712,0.05810664917751541,-0.8174265845278613
2022-05-31 10:19:00,3.05,3.05,,,0.7442937627371607,0.7439219019704392,0.035982121681220836,0.08134878469669786,0.056351166086795336,-0.8050705276551093
2022-05-31 10:20:00,3.05,3.0,,,0.7436867224313678,0.743350508793422,-0.011595012209093536,0.06585815187906596,0.06308820306537063,-1.2276964681955547
2022-05-31 10:21:00,3.05,3.0,,,0.7432454556873582,0.7429443667080807,-0.009843006554523193,0.05504370067426751,0.06430734241936376,-1.0090093104088917
2022-05-31 10:22:00,3.05,3.0,,,0.7429084972528955,0.7426419261750882,-0.008512842796419395,0.04709913274043165,0.06363636726965222,-0.8739024228268927
2022-05-31 10:23:00,3.05,3.05,,,0.7442095161738131,0.7437780446246416,0.03638293104522816,0.04590844366318682,0.059633451171941555,-0.1597343844899011
2022-05-31 10:24:00,3.05,3.0,,,0.7438125940690091,0.7434414749490584,-0.01206988685953636,0.0401106106109145,0.059136871482455965,-0.8823682444197468
2022-05-31 10:25:00,3.1,3.0,,,0.7424469979348796,0.7423238576870431,-0.04390955128516971,0.03247241407490684,0.06155660095723882,-1.2408411798620327
2022-05-31 10:26:00,3.1,3.0,,,0.7412931131196694,0.7414098166779125,-0.03941846734888754,0.026481507289590644,0.0622529725297247,-1.0585835818042602
2022-05-31 10:27:00,3.05,3.0,,,0.7412346623985123,0.7413647638965264,-0.0021304842119889145,0.024280584866392216,0.06012863416644874,-0.4392427908019617
2022-05-31 10:28:00,3.1,3.0,,,0.7402841469525971,0.7406615812298125,-0.03554243678286362,0.02000751189144537,0.05994138004547555,-0.9267379001311793
2022-05-31 10:29:00,3.1,3.0,,,0.7394492147552553,0.7400648412194749,-0.032357406960766166,0.016516517301297936,0.05932228960806377,-0.8238711719485048
2022-05-31 10:30:00,3.05,3.0,,,0.7395534331418494,0.7401374685880432,0.004224560329316063,0.01574826999054907,0.05739310386223265,-0.20078561509575626
2022-05-31 10:31:00,3.1,3.0,,,0.7388193955692538,0.7396481807039967,-0.02998830696868371,0.0130578831105942,0.056666960694415014,-0.759634706922273
2022-05-31 10:32:00,3.1,3.0,,,0.7381599791350677,0.7392233132549184,-0.027519248573628197,0.010803598017026288,0.05580077067889742,-0.6867798799980968
2022-05-31 10:33:00,3.1,3.0,,,0.7375643784008209,0.7388521865251945,-0.025301759567739168,0.008903316038880739,0.054857557277457836,-0.6235253136339616
2022-05-31 10:34:00,3.1,3.0,,,0.7370239495008193,0.7385262975162882,-0.023300540968828276,0.007293123188495287,0.0538778162599885,-0.5678341529228508
2022-05-31 10:35:00,3.1,3.0,,,0.7365316798053165,0.7382387940702108,-0.021487001466692135,0.005922641062057791,0.05288781312490056,-0.5182600850600299
2022-05-31 10:36:00,3.1,3.0,Sideways,,0.7360818057795179,0.7379840946161448,-0.01983769253265022,0.0047517168077528815,0.05190460431461589,-0.47374235224598243
2022-05-31 10:37:00,3.1,3.05,Sideways,,0.7367086474687429,0.7383284564028952,0.027874736444001513,0.005757065487589779,0.05093992641517104,0.43419126239304107
2022-05-31 10:38:00,3.1,3.05,Sideways,,0.7372844494985475,0.73863571175024,0.025782494804262424,0.006591458375784472,0.04998764326160541,0.38391560746409975
2022-05-31 10:39:00,3.1,3.05,,,0.7378144233615933,0.7389107025922569,0.02386458498680355,0.0072823834402252355,0.04905694373223434,0.3380194583072341
2022-05-31 10:40:00,3.1,3.05,Sideways,,0.7383030413471469,0.7391575064500677,0.022103065373776598,0.00785240966843875,0.04815359339276599,0.29594168786329234
2022-05-31 10:41:00,3.1,3.05,,,0.7387541756999582,0.7393795794185095,0.02048247591161978,0.008320189899667676,0.04728100301303953,0.2572340948138916
2022-05-31 10:42:00,3.05,3.05,Trending,,0.7399054610338772,0.7399461738889337,0.05334216995774055,0.009928117758884565,0.04717085218422904,0.920357597723683
2022-05-31 10:43:00,3.05,3.05,,,0.7409749046858288,0.740460067387694,0.049566473320528104,0.01129495760583779,0.04690203732020845,0.8159883429669366
2022-05-31 10:44:00,3.1,3.05,Trending,,0.7412298715823625,0.7405766237272633,0.01161077436741298,0.01130548483122363,0.046086323556458544,0.006624297896432374
2022-05-31 10:45:00,3.05,3.05,Trending,,0.7422042138000986,0.7410253987180219,0.045251749191677515,0.012400525617044723,0.04572005528926223,0.7185298304385078
2022-05-31 10:46:00,3.05,3.05,,,0.7431107459946265,0.7414344199256293,0.042077804790760176,0.01332794059122333,0.04528152846205326,0.6349137314044015
2022-05-31 10:47:00,3.1,3.0,Trending,,0.7421922890240075,0.7410405846470015,-0.04183668062142454,0.011656285402961274,0.045591200022567474,-1.173317789352046
2022-05-31 10:48:00,3.1,3.05,Sideways,,0.7423584472497567,0.7411105851468145,0.0075782283789394,0.011536342549313572,0.044900557477548356,-0.08815289592681225
2022-05-31 10:49:00,3.1,3.0,,,0.7414956186186262,0.7407531151097057,-0.03938953282744695,0.010081317538548986,0.0450650929211564,-1.0977643040156964
2022-05-31 10:50:00,3.1,3.0,,,0.740694865862281,0.740426566215848,-0.036580650388919445,0.008785151762785973,0.04509234524989498,-1.006064375234754
2022-05-31 10:51:00,3.05,3.05,Trending,,0.7417032648910333,0.7408469908878889,0.046958051194459394,0.009816851747425796,0.04490235494814577,0.8271548227242218
2022-05-31 10:52:00,3.05,3.0,Sideways,,0.7416423598864078,0.7408219828830297,-0.0028311805365732745,0.009484008792583714,0.04433890860066557,-0.2777512960472853
2022-05-31 10:53:00,3.05,3.0,,,0.7415855817384326,0.7407990020347566,-0.0026350263369758764,0.009173264302082188,0.04379462874939757,-0.2696287416118466
2022-05-31 10:54:00,3.05,3.0,Sideways,Trending,0.7415326565662282,0.7407778683448202,-0.0024524708718161037,0.00888262092273473,0.04326857687676564,-0.2619705248646056
2022-05-31 10:55:00,3.05,3.0,,,0.7414833279139157,0.7407584196051311,-0.0022825697425736813,0.008610299199190622,0.04275986465463542,-0.25474516885739146
2022-05-31 10:56:00,3.05,3.0,,Trending,0.7414373557400737,0.7407405094476852,-0.0021244444549100017,0.00835471006456918,0.04226765240954764,-0.2479237412559041
2022-05-31 10:57:00,3.1,3.0,Trending,,0.7406330554449444,0.7404444559647357,-0.03640692784406374,0.0073137417411126,0.04231563395368153,-1.0332037003872554
2022-05-31 10:58:00,3.1,3.05,,Trending,0.7409117499443427,0.7405461489899927,0.012627426182544532,0.007434507296599688,0.04182836868713941,0.12414825270346877
2022-05-31 10:59:00,3.1,3.05,Sideways,,0.7411704754361337,0.7406397857515902,0.011731740396395018,0.007530001365484029,0.04135527618702158,0.10160103905265684
2022-05-31 11:00:00,3.1,3.05,Sideways,Trending,0.7414107258111329,0.7407260711463919,0.010900678839095956,0.0076032769627364626,0.04089621136824801,0.08062854152107621
2022-05-31 11:01:00,3.1,3.05,,,0.7416338700347443,0.7408056384940347,0.010129364398257401,0.007657023503917759,0.04045092304039237,0.06111951739323427
2022-05-31 11:02:00,3.1,3.05,,,0.7418411651813749,0.7408790582502857,0.009413329687451899,0.00769361321607472,0.040019083317619525,0.042972410380525274
2022-05-31 11:03:00,3.05,3.0,Trending,Trending,0.7417709507437142,0.7408529831253393,-0.003254382893667529,0.007470184724039164,0.03963089675233891,-0.2706112779815853
2022-05-31 11:04:00,3.05,3.0,,Trending,0.7417054387330788,0.7408288554240794,-0.003030443559969953,0.007260172158358982,0.03925251606270948,-0.26216448652332847
2022-05-31 11:05:00,3.1,3.0,Trending,,0.7408815081521601,0.7405442739999011,-0.03727694927159764,0.006386895267575518,0.03935527989781039,-1.1094786939020724
2022-05-31 11:06:00,3.1,3.0,,Trending,0.740116286405711,0.7402811959235418,-0.03464168378124599,0.0055978841320212585,0.03938071467021216,-1.0218089806202713
2022-05-31 11:07:00,3.1,3.0,,Trending,0.7394054638170985,0.7400378789913854,-0.03219481682439085,0.0048848143026549926,0.03934419478621395,-0.9424422415689747
2022-05-31 11:08:00,3.1,3.0,Sideways,,0.7387450731568924,0.7398127402675585,-0.029922467053924873,0.004240235018273884,0.03925805416184873,-0.8702087457355012
2022-05-31 11:09:00,3.1,3.0,Sideways,Trending,0.7381314572802686,0.7396043387522687,-0.027811856321101835,0.0036574697211943256,0.0391322503614944,-0.8041787975797463
2022-05-31 11:10:00,3.1,3.0,Sideways,,0.7375612407593155,0.7394113603438528,-0.02585120669773122,0.0031305290708563693,0.03897486268073231,-0.7436007153122071
2022-05-31 11:11:00,3.1,3.05,Sideways,Trending,0.7380562780835696,0.7395783441258567,0.022447193815077426,0.003469417926018142,0.038709952344429144,0.49025572855788924
2022-05-31 11:12:00,3.1,3.05,Sideways,,0.738516381677201,0.7397330674154962,0.0208661493851805,0.0037693615718657693,0.038436827007909354,0.44480226762205505
2022-05-31 11:13:00,3.1,3.05,,,0.738944045154398,0.739876469708176,0.019396990313189644,0.004034236635278039,0.038158312382659425,0.4026056897865593
2022-05-31 11:14:00,3.1,3.05,,Trending,0.7393415780141259,0.740009412618069,0.018031695538140546,0.004267527616992413,0.03787668617952261,0.3633941959946195
2022-05-31 11:15:00,3.1,3.05,,,0.739711120494702,0.7401326872205646,0.016762839245858974,0.001625872021509056,0.030571455815795835,0.49513400066897906
2022-05-31 11:16:00,3.1,3.05,Sideways,,0.7400546569833951,0.7402470205715951,0.015583542779879611,0.0003858544377279394,0.02835534633032724,0.5359725875009717
2022-05-31 11:17:00,3.1,3.05,,,0.7403740281653202,0.7403530815145334,0.014487431172973686,-0.00037806334848298947,0.02731143462823455,0.5442956301566353
2022-05-31 11:18:00,3.1,3.05,Sideways,,0.7406709420659646,0.740451485868028,0.013468593727480993,-0.0009067956309421736,0.026714825005254177,0.5381053162652522
2022-05-31 11:19:00,3.1,3.05,Sideways,,0.7409469841173562,0.7405428010738376,0.012521548162358176,-0.0012978051895898846,0.026334737488495456,0.5247575890204016
2022-05-31 11:20:00,3.1,3.05,Sideways,,0.741203626358028,0.7406275503718919,0.011641207918221319,-0.000910534854134637,0.026351590311810336,0.4763182268635407
2022-05-31 11:21:00,3.1,3.05,Sideways,,0.74144223586068,0.74070621655996,0.010822852271931804,-0.0005661038736937203,0.026367911214292182,0.43192485188027996
2022-05-31 11:22:00,3.1,3.0,Sideways,Trending,0.7406391834774605,0.7404418628501109,-0.036423331630238476,-0.0010312786875907051,0.026753851182590785,-1.3228769458685643
2022-05-31 11:23:00,3.1,3.05,Sideways,Trending,0.7409174922390223,0.7405333489360758,0.012622425122954972,-0.0014272871196285915,0.026363667799285107,0.5329194841001806
2022-05-31 11:24:00,3.1,3.0,Sideways,Trending,0.7401512463195414,0.7402817983298743,-0.03475066192045251,-0.0018053000373105274,0.02667956259741347,-1.234853898479429
2022-05-31 11:25:00,3.1,3.0,Sideways,,0.7394388134904328,0.7400482000442341,-0.032308521864576,-0.0016119495469672988,0.02640993010051862,-1.1623117592804952
2022-05-31 11:26:00,3.1,3.05,,Trending,0.7398015312718719,0.7401669955266656,0.016448257530531585,-0.0006808374656436467,0.026036610526834633,0.6578849800176996
2022-05-31 11:27:00,3.1,3.05,,,0.7401387784754828,0.7402773319980797,0.015292454727923399,-0.00039045514997844145,0.026117201763801324,0.6004820125729738
2022-05-31 11:28:00,3.1,3.05,Sideways,Trending,0.7404523445364289,0.7403798196147358,0.014217912322334492,0.0004388840017748604,0.02576979569253505,0.5346968398570237
2022-05-31 11:29:00,3.15,3.05,Trending,,0.7399750124257248,0.7402371888797649,-0.021158478020798288,0.0006255328174409917,0.025567994728140815,-0.8520031027018016
2022-05-31 11:30:00,3.15,3.05,Sideways,Trending,0.7395331112297253,0.7401045681163575,-0.0196338684899926,0.00022789233711918063,0.025696277569858286,-0.772943114936212
2022-05-31 11:31:00,3.1,3.05,Trending,,0.7398871881086707,0.7402213913187229,0.016128325544397804,0.0009965028790038725,0.02546582339890548,0.5942011938260867
