datetime,Close_A,Close_B,regime_A,regime_B,beta,alpha,spread,spread_mean,spread_std,z
2022-01-31 10:15:00,3.3,7.4,,Sideways,1.6326321190354027,1.6326321190354027,0.3796818881477684,0.3796818881477684,0.11303471908048252,0.0
2022-01-31 10:16:00,3.3,7.45,Sideways,Sideways,1.6814944817935251,1.6812415546762505,0.21982665540511714,0.29975427177644276,0.11303471908048252,-0.7071067811865475
2022-01-31 10:17:00,3.3,7.45,Sideways,Sideways,1.6984658267396529,1.697957051388551,0.147105720370595,0.24887142130782683,0.11897738135560212,-0.855336533530456
2022-01-31 10:18:00,3.25,7.4,Trending,Sideways,1.7091393256126657,1.7083219921179738,0.13697519964086347,0.220897365891086,0.11210383262252814,-0.7486110357422134
2022-01-31 10:19:00,3.25,7.45,Sideways,Sideways,1.718129649928435,1.71689150922523,0.14918712850735627,0.20655531841434005,0.10224443063375642,-0.5610886534492905
2022-01-31 10:20:00,3.25,7.4,Sideways,Sideways,1.7222115511984233,1.7206961721832796,0.08211628642184543,0.1858154797489243,0.1046134997201684,-0.9912601490674222
2022-01-31 10:21:00,3.25,7.4,Sideways,Sideways,1.7251938982263464,1.7234051913597825,0.06971463940459177,0.16922964541401964,0.1050981267221846,-0.9468770673000185
2022-01-31 10:22:00,3.3,7.35,Trending,Sideways,1.722990933869521,1.7214653097842585,-0.057335391553678505,0.14090901579305737,0.12603227983464443,-1.5729653356015971
2022-01-31 10:23:00,3.3,7.35,Sideways,Sideways,1.721249562332638,1.7199796665350264,-0.05010322223273267,0.11968543379019181,0.1339872475744225,-1.2672001186427555
2022-01-31 10:24:00,3.3,7.35,Sideways,Sideways,1.7198323287920818,1.7188107522819667,-0.044257437295836866,0.10329114668158894,0.136548810394954,-1.0805556163444856
2022-01-31 10:25:00,3.3,7.35,Sideways,Sideways,1.7186521110416473,1.7178712816369046,-0.03942324807434083,0.09031711079468624,0.13650128767667513,-0.9504698532686198
2022-01-31 10:26:00,3.3,7.35,Sideways,Sideways,1.7176510278173094,1.7171031749080687,-0.035351566705189796,0.0798447210030299,0.13511025144575664,-0.8526095279636727
2022-01-31 10:27:00,3.3,7.4,Sideways,Trending,1.718008170326957,1.717367080754288,0.013205957166754878,0.07471866224639336,0.13067188907393965,-0.47074168373606357
2022-01-31 10:28:00,3.2,7.4,Trending,Trending,1.7222688790651224,1.7204424017001685,0.1682971852914399,0.08140284246389669,0.12801236580670794,0.678796476261904
2022-01-31 10:29:00,3.2,7.4,Sideways,Sideways,1.7260512857523247,1.723071877883111,0.15356400770945022,0.08621358681360025,0.12475497134217546,0.5398616197115109
