entry_time,exit_time,side,entryA,entryB,exitA,exitB,sizeA,sizeB,z_entry,z_exit,gross_pnl,costs,net_pnl,exit_day
2022-05-31 13:32:00,2022-05-31 14:23:00,EXIT_SIGNAL,1.3,2.65,1.3,2.65,173092,-75472,2.5965,0.1541,0.0,1317.5632,-1317.5632,2022-05-31
