timestamp,ticker,close,regime,prob_sideways,prob_trending,regime_label
2022-05-31 10:15:00,VIKASECO,4.0,0,0.997854556404046,0.0021454435959582163,Sideways
2022-05-31 10:16:00,VIKASECO,4.0,0,0.998942750025175,0.0010572499748296214,Sideways
2022-05-31 10:17:00,VIKASECO,4.0,0,0.9993655980233551,0.0006344019766507022,Sideways
2022-05-31 10:18:00,VIKASECO,4.0,0,0.9996839489822078,0.00031605101778881364,Sideways
2022-05-31 10:19:00,VIKASECO,3.95,1,0.0,1.0,Trending
2022-05-31 10:20:00,VIKASECO,4.0,1,0.0,1.0,Trending
2022-05-31 10:21:00,VIKASECO,4.0,0,0.9991500740729004,0.0008499259270952859,Sideways
2022-05-31 10:22:00,VIKASECO,4.0,0,0.9999467211296639,5.327887032877943e-05,Sideways
2022-05-31 10:23:00,VIKASECO,4.0,0,0.9999569715437233,4.302845628401852e-05,Sideways
2022-05-31 10:24:00,VIKASECO,3.95,1,0.0,1.0,Trending
2022-05-31 10:25:00,VIKASECO,3.95,0,0.9993759744821364,0.0006240255178624945,Sideways
2022-05-31 10:26:00,VIKASECO,3.9,1,0.0,1.0,Trending
2022-05-31 10:27:00,VIKASECO,3.9,0,0.9557355514377861,0.044264448562221,Sideways
2022-05-31 10:28:00,VIKASECO,3.95,1,0.0,1.0,Trending
2022-05-31 10:29:00,VIKASECO,3.95,0,0.949025865121965,0.05097413487799334,Sideways
2022-05-31 10:30:00,VIKASECO,3.95,0,0.9952511747257691,0.004748825274227233,Sideways
2022-05-31 10:31:00,VIKASECO,3.95,0,0.9981476386318879,0.0018523613681311647,Sideways
2022-05-31 10:32:00,VIKASECO,3.95,0,0.9992931832627528,0.0007068167372483084,Sideways
2022-05-31 10:33:00,VIKASECO,3.95,0,0.9997399561779181,0.0002600438220872101,Sideways
2022-05-31 10:34:00,VIKASECO,3.95,0,0.9997267565500837,0.0002732434499200398,Sideways
2022-05-31 10:35:00,VIKASECO,3.95,0,0.999934899022686,6.510097730733693e-05,Sideways
2022-05-31 10:36:00,VIKASECO,3.95,0,0.9999696571730745,3.0342826930746767e-05,Sideways
2022-05-31 10:37:00,VIKASECO,3.95,0,0.9999784975085501,2.1502491432196303e-05,Sideways
2022-05-31 10:38:00,VIKASECO,3.95,0,0.9999714030933935,2.859690660671588e-05,Sideways
2022-05-31 10:39:00,VIKASECO,3.95,0,0.9999782133124718,2.1786687525269194e-05,Sideways
2022-05-31 10:40:00,VIKASECO,3.95,0,0.9999734396239061,2.6560376081319966e-05,Sideways
2022-05-31 10:41:00,VIKASECO,3.9,1,0.0,1.0,Trending
2022-05-31 10:42:00,VIKASECO,3.95,1,0.0,1.0,Trending
2022-05-31 10:43:00,VIKASECO,3.9,1,0.0,1.0,Trending
2022-05-31 10:44:00,VIKASECO,3.9,0,0.9993546281582789,0.0006453718417202347,Sideways
2022-05-31 10:45:00,VIKASECO,3.95,1,0.0,1.0,Trending
2022-05-31 10:46:00,VIKASECO,3.95,0,0.9995470099389376,0.0004529900610591232,Sideways
2022-05-31 10:47:00,VIKASECO,3.95,0,0.9999529312789572,4.706872103931282e-05,Sideways
2022-05-31 10:48:00,VIKASECO,3.9,1,0.0,1.0,Trending
2022-05-31 10:49:00,VIKASECO,3.95,1,0.0,1.0,Trending
2022-05-31 10:50:00,VIKASECO,3.95,0,0.9995077520621332,0.0004922479378668979,Sideways
2022-05-31 10:51:00,VIKASECO,3.95,0,0.9999398556427518,6.01443572492643e-05,Sideways
2022-05-31 10:52:00,VIKASECO,3.95,0,0.9999384791998457,6.152080015409414e-05,Sideways
2022-05-31 10:53:00,VIKASECO,3.9,1,0.0,1.0,Trending
2022-05-31 10:54:00,VIKASECO,3.9,0,0.9994403726881051,0.0005596273118694331,Sideways
2022-05-31 10:55:00,VIKASECO,3.9,0,0.9999211398022777,7.886019774027568e-05,Sideways
2022-05-31 10:56:00,VIKASECO,3.9,0,0.999895323739143,0.00010467626085472878,Sideways
2022-05-31 10:57:00,VIKASECO,3.95,1,0.0,1.0,Trending
2022-05-31 10:58:00,VIKASECO,3.95,0,0.9996361615819289,0.000363838418069672,Sideways
2022-05-31 10:59:00,VIKASECO,3.95,0,0.9999443295462588,5.5670453740250776e-05,Sideways
2022-05-31 11:00:00,VIKASECO,3.95,0,0.9999666159008639,3.338409913474452e-05,Sideways
2022-05-31 11:01:00,VIKASECO,3.9,1,0.0,1.0,Trending
2022-05-31 11:02:00,VIKASECO,3.9,0,0.9996361615819289,0.00036383841806967714,Sideways
2022-05-31 11:03:00,VIKASECO,3.95,1,0.0,1.0,Trending
2022-05-31 11:04:00,VIKASECO,3.9,1,0.0,1.0,Trending
2022-05-31 11:05:00,VIKASECO,3.95,1,0.0,1.0,Trending
2022-05-31 11:06:00,VIKASECO,4.0,1,0.0,1.0,Trending
2022-05-31 11:07:00,VIKASECO,4.0,0,0.9880336238211002,0.011966376178899814,Sideways
2022-05-31 11:08:00,VIKASECO,4.0,0,0.9963898707117995,0.0036101292882003227,Sideways
2022-05-31 11:09:00,VIKASECO,4.0,0,0.9938686989966611,0.006131301003349755,Sideways
