timestamp,ticker,close,regime,prob_sideways,prob_trending,regime_label
2022-05-31 10:19:00,JPINFRATEC,2.6,1,0.0,1.0,Trending
2022-05-31 10:21:00,JPINFRATEC,2.55,1,0.0,1.0,Trending
2022-05-31 10:22:00,JPINFRATEC,2.6,1,0.0,1.0,Trending
2022-05-31 10:23:00,JPINFRATEC,2.6,0,0.9995558648864761,0.00044413511353857683,Sideways
2022-05-31 10:24:00,JPINFRATEC,2.6,0,0.9998117206625241,0.0001882793374734488,Sideways
2022-05-31 10:25:00,JPINFRATEC,2.6,0,0.9998140582055959,0.00018594179440402096,Sideways
2022-05-31 10:26:00,JPINFRATEC,2.6,0,0.9996614247537917,0.00033857524620873865,Sideways
2022-05-31 10:27:00,JPINFRATEC,2.6,0,0.9997154933652509,0.0002845066347468688,Sideways
2022-05-31 10:28:00,JPINFRATEC,2.6,0,0.999744346568605,0.00025565343137133313,Sideways
2022-05-31 10:30:00,JPINFRATEC,2.6,0,0.9998285124807217,0.0001714875192802152,Sideways
2022-05-31 10:31:00,JPINFRATEC,2.6,0,0.9998486604156945,0.00015133958430522796,Sideways
2022-05-31 10:33:00,JPINFRATEC,2.6,0,0.9999048810553687,9.511894463583332e-05,Sideways
2022-05-31 10:34:00,JPINFRATEC,2.6,0,0.999894223311087,0.0001057766889106125,Sideways
2022-05-31 10:35:00,JPINFRATEC,2.55,1,0.0,1.0,Trending
2022-05-31 10:36:00,JPINFRATEC,2.55,0,0.9990414958528617,0.0009585041471371972,Sideways
2022-05-31 10:38:00,JPINFRATEC,2.6,1,0.0,1.0,Trending
2022-05-31 10:39:00,JPINFRATEC,2.55,1,0.0,1.0,Trending
2022-05-31 10:40:00,JPINFRATEC,2.6,1,0.0,1.0,Trending
2022-05-31 10:42:00,JPINFRATEC,2.6,0,0.9989541007243564,0.0010458992756240638,Sideways
2022-05-31 10:43:00,JPINFRATEC,2.6,0,0.9996526530796661,0.00034734692033592515,Sideways
2022-05-31 10:45:00,JPINFRATEC,2.6,0,0.99968156852898,0.00031843147102252615,Sideways
2022-05-31 10:46:00,JPINFRATEC,2.6,0,0.9997074799258298,0.00029252007417110025,Sideways
2022-05-31 10:47:00,JPINFRATEC,2.6,0,0.9997309490220281,0.00026905097796994093,Sideways
2022-05-31 10:48:00,JPINFRATEC,2.6,0,0.9997522278441493,0.0002477721558524077,Sideways
2022-05-31 10:50:00,JPINFRATEC,2.55,1,0.0,1.0,Trending
2022-05-31 10:51:00,JPINFRATEC,2.55,0,0.998927097329053,0.0010729026709500329,Sideways
2022-05-31 10:52:00,JPINFRATEC,2.6,1,0.0,1.0,Trending
2022-05-31 10:55:00,JPINFRATEC,2.6,0,0.9990453578546413,0.0009546421453559536,Sideways
2022-05-31 10:57:00,JPINFRATEC,2.55,1,0.0,1.0,Trending
2022-05-31 10:59:00,JPINFRATEC,2.55,0,0.9983865769154305,0.001613423084588392,Sideways
2022-05-31 11:00:00,JPINFRATEC,2.6,1,0.0,1.0,Trending
2022-05-31 11:03:00,JPINFRATEC,2.55,1,0.0,1.0,Trending
2022-05-31 11:07:00,JPINFRATEC,2.55,0,0.9982614348528395,0.0017385651471472135,Sideways
2022-05-31 11:10:00,JPINFRATEC,2.6,1,0.0,1.0,Trending
2022-05-31 11:11:00,JPINFRATEC,2.6,0,0.9985921882730919,0.0014078117268814248,Sideways
2022-05-31 11:12:00,JPINFRATEC,2.55,1,0.0,1.0,Trending
2022-05-31 11:13:00,JPINFRATEC,2.6,1,0.0,1.0,Trending
2022-05-31 11:14:00,JPINFRATEC,2.6,0,0.9990327807089261,0.0009672192910824909,Sideways
2022-05-31 11:15:00,JPINFRATEC,2.6,0,0.9997017225289943,0.0002982774710273789,Sideways
2022-05-31 11:17:00,JPINFRATEC,2.55,1,0.0,1.0,Trending
2022-05-31 11:18:00,JPINFRATEC,2.55,0,0.9987982693739044,0.0012017306260954574,Sideways
