timestamp,ticker,close,regime,prob_sideways,prob_trending,regime_label
2022-05-31 10:42:00,ROLLT,1.6,1,0.9999973609625178,2.6390374824962985e-06,Sideways
2022-05-31 10:43:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
2022-05-31 10:45:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
2022-05-31 10:48:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
2022-05-31 10:49:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
2022-05-31 10:52:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
2022-05-31 10:53:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
2022-05-31 10:55:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
2022-05-31 10:56:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
2022-05-31 10:57:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
2022-05-31 10:58:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
2022-05-31 11:00:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
2022-05-31 11:01:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
2022-05-31 11:02:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
2022-05-31 11:03:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
2022-05-31 11:04:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
2022-05-31 11:05:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
2022-05-31 11:06:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
2022-05-31 11:08:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
2022-05-31 11:11:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
2022-05-31 11:13:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
2022-05-31 11:14:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
2022-05-31 11:16:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
2022-05-31 11:17:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
2022-05-31 11:21:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
2022-05-31 11:22:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
2022-05-31 11:24:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
2022-05-31 11:26:00,ROLLT,1.6,1,0.9999973609625249,2.639037482496355e-06,Sideways
