datetime,Close_A,Close_B,regime_A,regime_B,beta,alpha,spread,spread_mean,spread_std,z
2022-01-31 10:15:00,7.4,5.15,Sideways,,0.6045276690888765,0.6045276690888765,0.07196757965343803,0.07196757965343803,0.036320874041529914,0.0
2022-01-31 10:16:00,7.45,5.15,Sideways,,0.6070372033190399,0.6069707282864917,0.02060210698666154,0.046284843320049784,0.036320874041529914,-0.7071067811865475
2022-01-31 10:17:00,7.45,5.15,Sideways,Trending,0.6078943143678313,0.6077631458356757,0.013424212123982038,0.0353312995880272,0.0319302882298036,-0.6860911278463555
2022-01-31 10:18:00,7.4,5.15,Sideways,Trending,0.6093331267348483,0.6090004058048175,0.03193445635730541,0.034482088780346754,0.026126235350870615,-0.09751241955938555
2022-01-31 10:19:00,7.45,5.15,Sideways,Trending,0.6093745466006758,0.6090329573884067,0.0011266704365588964,0.027811005111589182,0.027100773361375334,-0.9846336973195545
2022-01-31 10:20:00,7.4,5.1,Sideways,Trending,0.6089098990267366,0.6087027359543025,-0.014635988752154105,0.020736506134298633,0.029796858024057078,-1.187121637385192
2022-01-31 10:21:00,7.4,5.2,Sideways,Trending,0.6109146127693815,0.6099799204520516,0.06925194505452481,0.027667283122902373,0.03280437436910652,1.2676559980605742
2022-01-31 10:22:00,7.35,5.2,Sideways,Trending,0.6131352181321656,0.6112457087844458,0.08221043794413685,0.03448517747555668,0.035975881081462,1.3265904554363368
2022-01-31 10:23:00,7.35,5.2,Sideways,Trending,0.6149059661823898,0.6121460967702406,0.06829505178919426,0.03824183017707197,0.03548933604362411,0.8468240029957266
2022-01-31 10:24:00,7.35,5.25,Sideways,Trending,0.6173984108505537,0.6132781013273986,0.09884357892103246,0.044302005051468016,0.03855912997272533,1.4144918183616757
2022-01-31 10:25:00,7.35,5.25,Sideways,Trending,0.6194505315080832,0.6141131260837291,0.08292546733185979,0.047813228895139996,0.03838934064961586,0.9146351003314547
2022-01-31 10:26:00,7.35,5.25,Sideways,Trending,0.6211555604157529,0.61473743421427,0.06976919672994608,0.049642892881373836,0.03714750356845883,0.5417942503587528
2022-01-31 10:27:00,7.4,5.25,Trending,Trending,0.6219503157741632,0.6149989834260736,0.03256867984511835,0.04832949187858496,0.035879904655831914,-0.4392657166914975
2022-01-31 10:28:00,7.4,5.25,Trending,Trending,0.6226154302957555,0.6151981610158066,0.02744765479560307,0.04683793208694339,0.03492113676527845,-0.5552590518937451
2022-01-31 10:29:00,7.4,5.25,Sideways,Trending,0.6231741366168828,0.6153513845406762,0.023160004494390485,0.0452594035807732,0.03420169511268721,-0.6461492336438284
