datetime,Close_A,Close_B,regime_A,regime_B,beta,alpha,spread,spread_mean,spread_std,z
2022-05-31 10:15:00,1.6,3.05,,,1.0219072164948455,1.0219072164948455,0.3930412371134011,0.3930412371134011,0.12953197433777291,0.0
2022-05-31 10:16:00,1.6,3.05,,,1.0923875484072174,1.0923245603044929,0.20985536224395895,0.30144829967868003,0.12953197433777291,-0.7071067811865475
2022-05-31 10:17:00,1.6,3.05,,,1.1181389729408762,1.1180101614185998,0.14296748187599828,0.24862136041111946,0.12946552716864956,-0.8160773052543175
2022-05-31 10:18:00,1.6,3.05,,,1.1315110529489159,1.1313157862440424,0.1082665290376923,0.21353265256776266,0.12688216904870184,-0.829636853777819
2022-05-31 10:19:00,1.6,3.05,,,1.139717622055947,1.1394558053835153,0.08699599932696911,0.18822532191960395,0.12359861867979625,-0.8190166174501272
2022-05-31 10:20:00,1.6,3.05,,,1.1452790047673398,1.1449507683802556,0.07260282399200069,0.16895490559833673,0.12020560928181644,-0.8015606108733503
2022-05-31 10:21:00,1.6,3.05,,,1.1493051128514207,1.1489107174951134,0.06220110194261341,0.1537043622189477,0.11691539932465547,-0.7826450647638322
2022-05-31 10:22:00,1.6,3.05,,,1.152360943495484,1.151900743035303,0.05432174737192241,0.14128153536306953,0.11380280859738105,-0.7641269056794467
2022-05-31 10:23:00,1.6,3.05,,,1.1547644134283108,1.1542388370360412,0.048138101478661266,0.13093226493146862,0.11088805582779558,-0.746646361817211
2022-05-31 10:24:00,1.6,3.05,,,1.1567080988105167,1.1561176410494653,0.043149400853707665,0.12215397852369252,0.10816886772556226,-0.7303818495209656
2022-05-31 10:25:00,1.6,3.1,,,1.1601779986409593,1.159448672383068,0.08426652979139737,0.11870966500257478,0.10325187553975214,-0.3335836277174137
2022-05-31 10:26:00,1.6,3.1,,,1.1631005469319047,1.162233664799808,0.07680546010914435,0.11521764792812224,0.09918721060038485,-0.38726956415516783
2022-05-31 10:27:00,1.6,3.05,,,1.1639728829306046,1.1630584894884106,0.02458489782262152,0.1082458979200068,0.09823507381486285,-0.8516408330394869
2022-05-31 10:28:00,1.6,3.1,,,1.1662657861355457,1.1652088686096151,0.06876587357351172,0.10542589618097144,0.09496918338801529,-0.38602019412631977
2022-05-31 10:29:00,1.6,3.1,,,1.1682745419123977,1.1670768162262835,0.06368391671388052,0.10264309754983204,0.09214705973161022,-0.42279353187638313
2022-05-31 10:30:00,1.6,3.05,,,1.1686563277705135,1.1674287354426132,0.012721140124564823,0.09702297521075284,0.09181710612807953,-0.9181495544914241
2022-05-31 10:31:00,1.6,3.1,,,1.1703353475324898,1.1689625114749964,0.058500932473019684,0.09475697269676854,0.08939112490798007,-0.4055888127716382
2022-05-31 10:32:00,1.6,3.1,,,1.1718440200005709,1.1703280402944745,0.05472152770461225,0.09253278130831541,0.08723401986164135,-0.4334461906452802
2022-05-31 10:33:00,1.6,3.1,,,1.1732084474317133,1.1715515049107843,0.051314979198474386,0.0903634233025343,0.08530196454769744,-0.45776723093200966
2022-05-31 10:34:00,1.6,3.1,,,1.1744495373314487,1.172653887002337,0.04822685326734488,0.08825659480077483,0.08355973873449156,-0.479055369723249
2022-05-31 10:35:00,1.6,3.1,,,1.1755842329158503,1.1736521974164031,0.04541302991823626,0.08621642504446347,0.08197881790946722,-0.4977309525405475
2022-05-31 10:36:00,1.6,3.1,,Sideways,1.1766264102017017,1.1745603733081973,0.04283737036908031,0.08424464983194606,0.08053592524500515,-0.5141466908947425
2022-05-31 10:37:00,1.6,3.1,,Sideways,1.177587542524296,1.175389942723553,0.040469989237573056,0.08234140371914724,0.07921192727969106,-0.5285998702408732
