datetime,Close_A,Close_B,regime_A,regime_B,beta,alpha,spread,spread_mean,spread_std,z
2022-01-31 10:15:00,6.9,3.7,,,0.4609683015297272,0.4609683015297272,0.05835041791515527,0.05835041791515527,0.02071777289492073,0.0
2022-01-31 10:16:00,6.9,3.7,,,0.46468793430394306,0.46460219079780024,0.029051062504992675,0.043700740210073974,0.02071777289492073,-0.7071067811865476
2022-01-31 10:17:00,6.9,3.7,,,0.46596683993113946,0.4657969578865349,0.019031846588602797,0.03547777566958358,0.020431947884752524,-0.8049124426973341
2022-01-31 10:18:00,6.9,3.75,,,0.4683603877386675,0.46789567816894484,0.050417646434249175,0.03921274336074998,0.018278665091477263,0.6130044517705875
2022-01-31 10:19:00,6.9,3.75,,,0.4698458727880778,0.4690997528893307,0.038963724872932204,0.03916293966318642,0.015830180042761585,-0.012584493020046928
2022-01-31 10:20:00,6.9,3.75,,,0.4708706474911586,0.4698588621246239,0.03113367018638158,0.03782472808371895,0.01453342841649976,-0.46039087994826
2022-01-31 10:21:00,6.75,3.75,,,0.47330926110509725,0.47150499333038753,0.08365749421020574,0.044372266101788495,0.021819919721080498,1.800429543765154
2022-01-31 10:22:00,6.85,3.75,,,0.474143783062085,0.4720117175682156,0.03010336845650219,0.042588653896127704,0.020821707902422368,-0.599628306099376
2022-01-31 10:23:00,6.75,3.75,,,0.4758394268592901,0.47294524670037114,0.065138621999421,0.04509420590760474,0.020877037575217004,0.9601178337491165
2022-01-31 10:24:00,6.75,3.75,,,0.47722981610186266,0.4736359015313794,0.05506283978104731,0.046091069294948994,0.019933895974524992,0.4500761164583186
2022-01-31 10:25:00,6.75,3.7,,,0.47733606823655417,0.4736836217279822,0.0042979176752773185,0.04229169187497884,0.022724703395732914,-1.6719150757688537
2022-01-31 10:26:00,6.75,3.7,,,0.47742523173801726,0.47371994766326003,0.0036597381051239886,0.0390723623941576,0.02436872121209992,-1.453199943518169
2022-01-31 10:27:00,6.75,3.7,,,0.4775005717229093,0.47374790758168744,0.0031232332886750314,0.03630704477065894,0.025372408622723375,-1.3078699770058366
2022-01-31 10:28:00,6.75,3.7,,,0.4775645449427115,0.47376963911451764,0.002669682522180139,0.03390437603862474,0.02598189033857448,-1.2021717091951332
2022-01-31 10:29:00,6.75,3.75,,,0.4786400012259563,0.47410581469216906,0.04507417703262595,0.03464902943822482,0.025202336847880907,0.4136579737556245
2022-01-31 10:30:00,6.75,3.75,,,0.4795586848401915,0.47437154759990857,0.03860732972879877,0.034896423206385696,0.024367872070525896,0.15228685178881868
2022-01-31 10:31:00,6.75,3.75,,,0.48034482820677726,0.4745831766686228,0.03308923293563071,0.03479011789634129,0.0235981615563525,-0.07207701145061068
2022-01-31 10:32:00,6.75,3.75,,,0.48101838192582475,0.4747528991992951,0.028373022801388093,0.03443361261328833,0.022943489455347455,-0.26415292336831936
2022-01-31 10:33:00,6.75,3.75,,,0.4815959644198808,0.474889905918511,0.024337334247293896,0.03390222954139389,0.022417048185130965,-0.42667951708487223
2022-01-31 10:34:00,6.9,3.75,,,0.4806042199875166,0.4746774462285003,-0.04084656414236498,0.030164789857205943,0.027485351062299383,-2.583607312805057
2022-01-31 10:35:00,6.9,3.75,,,0.47976207638942575,0.4745053749115861,-0.034863701998623764,0.027068195006928336,0.030315659152804698,-2.0429012179279096
2022-01-31 10:36:00,6.75,3.75,,,0.48051204925284463,0.4746607055617702,0.031882961981528624,0.02728704805122835,0.02960285704679319,0.15525237726329996
2022-01-31 10:37:00,6.75,3.75,,,0.4811582741051109,0.474789094232054,0.027392555558447107,0.027291635334150906,0.02892224898509767,0.003489362958883321
2022-01-31 10:38:00,6.75,3.75,,,0.4817146592822265,0.4748956194110768,0.023530430433894356,0.027134918463306883,0.028296934783970763,-0.12738086499228693
2022-01-31 10:39:00,6.85,3.75,,,0.4812075496327301,0.47480594394585196,-0.0210776589300532,0.02520641536757248,0.029331406967067087,-1.5779697970026745
2022-01-31 10:40:00,6.85,3.75,,,0.4807745447657726,0.4747312797267591,-0.01803691137230068,0.023543210492961972,0.029963989872998142,-1.3876697342876996
2022-01-31 10:41:00,6.75,3.75,,,0.481383832776838,0.4748395774916336,0.02581955126471014,0.023627519410434127,0.02938537511652512,0.07459601402342839
2022-01-31 10:42:00,6.9,3.75,,,0.4804243581815706,0.4746864746762649,-0.0396145461291022,0.021368874212593543,0.03121474278065477,-1.9536736461429376
2022-01-31 10:43:00,6.9,3.75,,,0.47960740166990434,0.47455782410708963,-0.03384889562942961,0.019464813183558263,0.0323218129618518,-1.649465296885172
2022-01-31 10:44:00,6.9,3.75,,Trending,0.4789108311071748,0.47444938455599084,-0.028934119195497487,0.017851515437589737,0.03296600306003039,-1.4192085873404665
2022-01-31 10:45:00,6.9,3.75,,,0.4783163085442602,0.47435774937467934,-0.024740278330074972,0.016477586606374748,0.03330240540750812,-1.237684318357287
